datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
2020-06-02 22:00:00,85.31866756,51.69437198,3839.1670994,3839.34004017
2020-06-02 23:00:00,22.10552945,38.90560974,243.16064345,243.16082392
2020-06-03 00:00:00,7.89306606,37.54230821,362.99002147,363.08103892
2020-06-03 01:00:00,48.58606031,39.21448117,340.10242216,340.10242216
2020-06-03 02:00:00,77.11007039,42.13075738,3392.73152966,3392.84309733
2020-06-03 03:00:00,112.24526614,54.71582484,673.47159687,673.47159687
2020-06-03 04:00:00,20.88942259,53.44972607,939.94448821,940.02401654
2020-06-03 05:00:00,34.69673961,46.21802208,173.48369803,173.48369803
2020-06-03 06:00:00,29.20366737,47.23204178,1080.47418215,1080.53569281
2020-06-03 07:00:00,77.4650652,57.1708988,1084.51026834,1084.51091282
2020-06-03 08:00:00,4.51551008,50.87510591,185.01128964,185.13591332
2020-06-03 09:00:00,30.66125837,44.23956134,245.29006699,245.29006699
2020-06-03 10:00:00,19.19722971,30.9469847,729.4088835,729.49472914
2020-06-03 11:00:00,27.93157771,31.95300686,195.521044,195.521044
2020-06-03 12:00:00,15.02711644,29.1430607,646.0983742,646.16600687
2020-06-03 13:00:00,30.07265259,29.26720144,559.74632474,571.38039926
2020-06-03 14:00:00,15.66556444,20.43870133,469.88888573,469.96693315
2020-06-03 15:00:00,113.14088081,35.95661144,3278.94710337,3281.08554358
2020-06-03 16:00:00,6.26088305,32.47084354,317.8358266,319.30503575
2020-06-03 17:00:00,42.44327591,35.79170728,590.79735745,594.20586274
2020-06-03 18:00:00,33.78538371,36.62796528,270.28306969,270.28306969
2020-06-03 19:00:00,18.12293849,37.07022557,887.91994117,888.0239858
2020-06-03 20:00:00,3.88939185,33.32975975,167.1577729,167.24384973
2020-06-03 21:00:00,40.11775111,36.82292928,280.82425779,280.82425779
2020-06-03 22:00:00,10.96560413,22.22646118,493.30546958,493.45218602
2020-06-03 23:00:00,20.82290979,24.30675071,187.40618809,187.40618809
2020-06-04 00:00:00,21.71286331,21.3452632,890.14237935,890.22739571
2020-06-04 01:00:00,98.55597994,30.59820552,788.44783953,788.44783953
2020-06-04 02:00:00,22.50282395,31.22390344,832.54842282,832.60448616
2020-06-04 03:00:00,24.73740363,34.20219084,247.37403633,247.37403633
2020-06-04 04:00:00,6.88880812,29.45519898,309.93251301,309.99636552
2020-06-04 05:00:00,21.49875754,30.95993518,150.49130276,150.49130276
2020-06-04 06:00:00,7.83410478,29.10439161,289.80107311,289.86187703
2020-06-04 07:00:00,14.34718439,28.05215176,200.86001361,200.86058151
2020-06-04 08:00:00,11.76546284,15.65350646,470.55484718,470.61851355
2020-06-04 09:00:00,14.9142966,14.56943113,507.0305669,507.08608447
2020-06-04 10:00:00,7.89879199,12.16391518,307.992382,308.0528876
2020-06-04 11:00:00,54.68166809,18.9914666,437.45334469,437.45334469
2020-06-04 12:00:00,49.65239146,23.01341431,2234.2487877,2234.35761581
2020-06-04 13:00:00,72.16525756,32.20357899,577.32206051,577.32206051
2020-06-04 14:00:00,12.90011846,31.99685529,694.43975394,696.60639661
2020-06-04 15:00:00,63.19929321,39.34454534,1011.18572715,1011.18869137
2020-06-04 16:00:00,10.10848271,38.6580005,464.84828799,464.99020462
2020-06-04 17:00:00,21.87747285,40.65495491,196.89725566,196.89725566
2020-06-04 18:00:00,13.89474303,34.82825133,722.48446129,750.31612382
2020-06-04 19:00:00,31.68376956,32.26130534,253.47015646,253.47015646
2020-06-04 20:00:00,3.55302103,22.45955726,142.00719923,142.12084109
2020-06-04 21:00:00,73.40104038,31.10254611,660.60936342,660.60936342
2020-06-04 22:00:00,23.93986707,25.49405666,1142.11378896,1244.87308764
2020-06-04 23:00:00,56.80852087,32.16549068,624.89358745,624.89372956
2020-06-05 00:00:00,24.95334934,32.60490161,1072.92870301,1072.99402153
2020-06-05 01:00:00,57.7129498,38.86464544,403.99064857,403.99064857
2020-06-05 02:00:00,9.39308064,35.6802613,347.46761527,347.54398381
2020-06-05 03:00:00,22.07596075,38.32639555,154.53172522,154.53172522
2020-06-05 04:00:00,7.08510869,28.85269102,247.93759518,247.97880419
2020-06-05 05:00:00,29.05765883,29.58380413,203.40361182,203.40361182
2020-06-05 06:00:00,9.69220989,22.85290256,474.85812508,474.91828473
2020-06-05 07:00:00,30.69355857,23.67293245,306.93558575,306.93558575
2020-06-05 08:00:00,22.14758073,18.59216544,907.99155396,908.05080976
2020-06-05 09:00:00,17.78135732,19.79049068,213.37600354,213.3762879
2020-06-05 10:00:00,12.00277239,18.35146377,612.00645596,612.14139204
2020-06-05 11:00:00,44.55135606,23.70378483,1381.05005937,1381.09203797
2020-06-05 12:00:00,41.09158159,25.42291665,1931.19793202,1931.30433471
2020-06-05 13:00:00,85.51939351,36.25537145,684.15514808,684.15514808
2020-06-05 14:00:00,44.19544407,38.18421224,1811.90665586,1812.01320694
2020-06-05 15:00:00,33.59243536,39.81919147,369.51668026,369.51678894
2020-06-05 16:00:00,24.06685475,40.71711968,1082.89567643,1083.00846397
2020-06-05 17:00:00,23.374957,42.34171748,233.74956997,233.74956997
2020-06-05 18:00:00,5.96266734,36.82904766,262.26076141,262.35736298
2020-06-05 19:00:00,98.46004882,45.02454298,787.68039057,787.68039057
2020-06-05 20:00:00,7.87959268,33.93314286,315.11238622,315.1837072
2020-06-05 21:00:00,26.7328237,31.43848281,240.59541333,240.59541333
2020-06-05 22:00:00,27.00032247,30.49675239,1160.92267946,1161.01386609
2020-06-05 23:00:00,10.42328888,28.54767156,62.53973329,62.53973329
2020-06-06 00:00:00,6.22897239,26.09824518,249.10326693,249.15889543
2020-06-06 01:00:00,91.61070888,38.33367969,824.49637993,824.49637993
2020-06-06 02:00:00,2.89015611,24.68083787,106.89710514,106.93577619
2020-06-06 03:00:00,8.45223081,24.76264332,109.87863197,109.87900057
2020-06-06 04:00:00,5.89880955,21.78635558,224.11181118,224.15476304
2020-06-06 05:00:00,10.84677585,19.47870607,86.77420678,86.77420678
2020-06-06 06:00:00,3.75235896,18.52571608,101.29320684,101.31369192
2020-06-06 07:00:00,15.60464968,19.86509855,109.23254774,109.23254774
2020-06-06 08:00:00,7.77667957,7.88880865,295.46457769,295.5138237
2020-06-06 09:00:00,19.47491188,10.25805947,155.79929508,155.79929508
2020-06-06 10:00:00,2.95627058,9.4729223,124.08966776,124.16336427
2020-06-06 11:00:00,25.57653066,12.28402531,306.91810803,306.91836793
2020-06-06 12:00:00,4.2717897,11.34474158,175.08905032,175.14337786
2020-06-06 13:00:00,30.35535873,15.14517011,182.13215239,182.13215239
2020-06-06 14:00:00,5.47121149,13.69753609,213.32013652,213.377248
2020-06-06 15:00:00,39.42643221,18.21892932,197.13216104,197.13216104
2020-06-06 16:00:00,8.02033819,16.58256165,344.77394662,344.87454237
2020-06-06 17:00:00,40.4178197,21.93421153,363.76037731,363.76037731
2020-06-06 18:00:00,9.93015121,19.69901446,357.42306864,357.48544373
2020-06-06 19:00:00,29.9220289,23.36333435,239.3762312,239.3762312
2020-06-06 20:00:00,3.48536942,19.52476445,153.2711496,153.3562545
2020-06-06 21:00:00,14.59268289,20.82783179,116.74146315,116.74146315
2020-06-06 22:00:00,5.16920771,15.93394257,201.55072143,201.5991006
2020-06-06 23:00:00,42.75500325,20.89603758,299.28502272,299.28502272
2020-06-07 00:00:00,9.19004162,16.43492643,284.86865019,284.89129027
2020-06-07 01:00:00,14.88010132,17.14206216,104.16070927,104.16070927
2020-06-07 02:00:00,3.68387942,13.39375509,139.96134653,139.98741787
2020-06-07 03:00:00,34.84561318,17.87378991,209.07367909,209.07367909
2020-06-07 04:00:00,1.88735881,16.05874362,60.35814356,60.3954819
2020-06-07 05:00:00,27.73364866,19.28223518,194.1355406,194.1355406
2020-06-07 06:00:00,3.30708486,13.64681827,115.71415459,115.74797026
2020-06-07 07:00:00,16.36895539,14.67237738,98.21373235,98.21373235
2020-06-07 08:00:00,10.88526982,14.10168716,424.46722462,424.52552293
2020-06-07 09:00:00,11.35129152,15.19703175,124.86407658,124.86420669
2020-06-07 10:00:00,3.17895582,10.67322355,120.72582342,120.80032099
2020-06-07 11:00:00,51.36987327,17.74215419,205.47949309,205.47949309
2020-06-07 12:00:00,19.71745706,16.59698396,650.61309498,650.67608307
2020-06-07 13:00:00,48.8222757,23.09915408,537.04490254,537.04503267
2020-06-07 14:00:00,20.92078622,23.74941563,774.01155212,774.06908999
2020-06-07 15:00:00,51.03789392,29.48550479,714.52999423,714.53051483
2020-06-07 16:00:00,9.16090294,29.17259213,329.73178371,329.79250589
2020-06-07 17:00:00,31.39659534,33.20368349,188.37957201,188.37957201
2020-06-07 18:00:00,4.40560313,26.49450204,202.58825845,202.65774419
2020-06-07 19:00:00,70.84850635,33.79893766,495.93954447,495.93954447
2020-06-07 20:00:00,8.56456878,28.04783667,325.39073851,325.45361382
2020-06-07 21:00:00,103.20704841,39.80301698,722.4493389,722.4493389
2020-06-07 22:00:00,13.79608842,34.48275905,593.14477024,593.23180227
2020-06-07 23:00:00,32.96449851,37.88327271,98.89349554,98.89349554
2020-06-08 00:00:00,48.30192238,40.29831943,1690.51685593,1690.5672832
2020-06-08 01:00:00,18.3784233,42.29443659,147.02738637,147.02738637
2020-06-08 02:00:00,2.88162489,32.5848821,100.81300199,100.85687124
2020-06-08 03:00:00,48.64574533,38.31076446,486.45745327,486.45745327
2020-06-08 04:00:00,17.36877297,26.04815369,607.86548851,607.90705387
2020-06-08 05:00:00,11.42937317,25.71005151,102.86435849,102.86435849
2020-06-08 06:00:00,3.19902242,21.45784064,143.92210332,143.95600876
2020-06-08 07:00:00,20.5720654,17.4964325,246.86455982,246.86478474
2020-06-08 08:00:00,5.51811515,15.65924562,198.62075117,198.65214525
2020-06-08 09:00:00,33.40178479,20.01926846,400.8211924,400.82141749
2020-06-08 10:00:00,17.93278127,15.63170217,949.26430769,950.43740742
2020-06-08 11:00:00,29.07820423,17.30447806,1395.66263813,1395.75380311
2020-06-08 12:00:00,150.63906982,37.19157758,1355.75162834,1355.75162834
2020-06-08 13:00:00,44.53821712,43.09717683,577.21755683,578.99682252
2020-06-08 14:00:00,20.90910163,43.14532486,1086.51456533,1129.09148814
2020-06-08 15:00:00,44.05622217,48.65076872,440.56222173,440.56222173
2020-06-08 16:00:00,21.40321875,46.93668786,1099.58594282,1134.37059355
2020-06-08 17:00:00,29.26720318,48.55589099,234.13762542,234.13762542
2020-06-08 18:00:00,41.24819285,50.29446079,1691.08011969,1691.17590673
2020-06-08 19:00:00,24.39162532,32.25911157,219.52462789,219.52462789
2020-06-08 20:00:00,15.5700326,28.1207995,576.03432073,576.09120635
2020-06-08 21:00:00,110.58892444,40.93220276,1875.4367227,1880.0117154
2020-06-08 22:00:00,5.91517469,35.48348169,218.81237051,218.86146356
2020-06-08 23:00:00,25.41324926,36.05634319,228.71924336,228.71924336
2020-06-09 00:00:00,21.86576641,34.99899508,940.1834625,940.22795544
2020-06-09 01:00:00,10.39732582,30.59172836,72.78128077,72.78128077
2020-06-09 02:00:00,6.45293226,28.02905793,329.0669789,329.09954539
2020-06-09 03:00:00,64.14008539,34.9676369,577.26076853,577.26076853
2020-06-09 04:00:00,2.62713873,19.54452465,107.6859853,107.71268787
2020-06-09 05:00:00,52.04151622,26.13400201,520.41516224,520.41516224
2020-06-09 06:00:00,3.75131157,23.03943949,150.03198958,150.05246284
2020-06-09 07:00:00,30.39678182,24.25815597,334.36454053,334.36460003
2020-06-09 08:00:00,12.08471192,24.49921113,495.45153639,495.47318864
2020-06-09 09:00:00,9.07486293,24.87377265,381.12158595,381.14424324
2020-06-09 10:00:00,16.70663748,18.09756581,718.36083823,718.38541149
2020-06-09 11:00:00,88.15313073,30.31556467,617.07191508,617.07191508
2020-06-09 12:00:00,19.23469985,25.62887661,769.35637728,769.38799412
2020-06-09 13:00:00,85.64470708,37.32793312,599.51294959,599.51294959
2020-06-09 14:00:00,21.49403317,36.05611188,987.67816183,988.72552569
2020-06-09 15:00:00,51.62067344,41.70410638,928.10651943,929.17212198
2020-06-09 16:00:00,11.76220478,42.08801236,564.52459847,564.5858294
2020-06-09 17:00:00,73.19649492,50.157992,731.96494915,731.96494915
2020-06-09 18:00:00,3.96700181,38.13140215,174.49738519,174.54807965
2020-06-09 19:00:00,49.98750055,42.52465939,549.52605486,549.86250606
2020-06-09 20:00:00,27.40566947,34.20479688,1178.38476794,1178.44378711
2020-06-09 21:00:00,94.94880563,44.6983358,1035.0153874,1044.43686192
2020-06-09 22:00:00,7.05531814,38.33185647,282.17520888,282.21272569
2020-06-09 23:00:00,13.3938924,38.5649547,93.75724678,93.75724678
2020-06-10 00:00:00,11.46045071,29.74551982,469.84607514,469.87847929
2020-06-10 01:00:00,33.5371945,33.96983306,570.13181821,570.13230645
2020-06-10 02:00:00,21.27720168,29.86836179,787.23411695,787.25646226
2020-06-10 03:00:00,49.66543231,33.04832791,496.65432309,496.65432309
2020-06-10 04:00:00,4.50645707,20.1279924,175.72966243,175.75182579
2020-06-10 05:00:00,43.35964575,25.31432492,303.51752024,303.51752024
2020-06-10 06:00:00,1.98586116,23.68460617,75.4355281,75.46272411
2020-06-10 07:00:00,113.3606819,38.24178205,1020.24613713,1020.24613713
2020-06-10 08:00:00,4.51756105,34.09612013,176.15172887,176.18488081
2020-06-10 09:00:00,26.73231751,34.87542239,267.32317513,267.32317513
2020-06-10 10:00:00,80.00726462,39.20996987,560.05085231,560.05085231
2020-06-10 11:00:00,8.070602,39.71913343,419.63172498,419.67130416
2020-06-10 12:00:00,8.17865103,34.69327704,376.17494779,376.21794754
2020-06-10 13:00:00,17.91581185,36.96898428,347.07816439,376.23204893
2020-06-10 14:00:00,12.97628597,22.62835629,635.79107152,635.8380127
2020-06-10 15:00:00,66.17210001,31.43614757,661.72100007,661.72100007
2020-06-10 16:00:00,29.16469021,31.78362938,1312.34694944,1312.41105929
2020-06-10 17:00:00,23.98241961,23.7800801,263.80503705,263.80661575
2020-06-10 18:00:00,8.83988492,23.88997766,397.74274265,397.79482145
2020-06-10 19:00:00,227.85127746,55.27178143,911.40510983,911.40510983
2020-06-10 20:00:00,50.26613035,59.8932555,925.41964173,1055.58873725
2020-06-10 21:00:00,17.1635047,60.49142961,823.80356458,823.84822545
2020-06-10 22:00:00,17.97663231,53.60636279,862.82069794,862.8783511
2020-06-10 23:00:00,61.84712866,58.27528257,432.92990061,432.92990061
2020-06-11 00:00:00,12.75144682,56.67085789,586.52801499,586.56655353
2020-06-11 01:00:00,17.39499467,57.89301642,121.76496267,121.76496267
2020-06-11 02:00:00,2.28252457,25.66890887,91.27504527,91.30098271
2020-06-11 03:00:00,82.79466375,30.31584221,1302.51189803,1324.71462007
2020-06-11 04:00:00,3.16257828,28.31570987,132.79535821,132.82828786
2020-06-11 05:00:00,10.01381318,27.17816428,110.15188548,110.15194499
2020-06-11 06:00:00,16.05322958,20.63617869,690.25146877,690.2888718
2020-06-11 07:00:00,105.88778351,33.94136965,741.21448458,741.21448458
2020-06-11 08:00:00,11.78915786,33.14053582,518.68624576,518.72294587
2020-06-11 09:00:00,28.40664812,36.87255347,284.06648115,284.06648115
2020-06-11 10:00:00,9.36859814,26.38311552,421.5424972,421.58691615
2020-06-11 11:00:00,40.19598644,31.6736024,442.15579128,442.15585079
2020-06-11 12:00:00,15.13614859,32.40536461,923.24744193,923.30506391
2020-06-11 13:00:00,44.60449016,36.48411612,490.64933224,490.64939175
2020-06-11 14:00:00,50.97274701,28.6391109,560.69162215,560.70021715
2020-06-11 15:00:00,8.5359894,28.17437255,439.86308371,443.87144896
2020-06-11 16:00:00,13.43973426,26.036242,442.33202693,443.51123074
2020-06-11 17:00:00,65.61341599,34.07121598,2288.66294636,2362.08297579
2020-06-11 18:00:00,30.94842468,32.75013573,1816.94055383,2073.54445354
2020-06-11 19:00:00,33.10815145,35.31756471,331.08151453,331.08151453
2020-06-11 20:00:00,7.26292514,29.98305542,312.26243949,312.30578085
2020-06-11 21:00:00,41.49931546,28.62970805,373.49383911,373.49383911
2020-06-11 22:00:00,14.46680743,29.47696777,650.95405855,651.00633436
2020-06-11 23:00:00,116.59254948,44.21308423,1326.31628279,1399.1105938
2020-06-12 00:00:00,12.01175557,36.55570417,468.43279271,468.45846708
2020-06-12 01:00:00,110.90495105,47.97806508,1219.95440701,1219.95446157
2020-06-12 02:00:00,5.22820839,43.99521607,230.01765082,230.04116915
2020-06-12 03:00:00,6.4624093,43.88085667,219.70811794,219.72191636
2020-06-12 04:00:00,5.98819698,38.80783974,185.62151275,185.63410623
2020-06-12 05:00:00,24.11846429,40.18664787,241.18464286,241.18464286
2020-06-12 06:00:00,16.11994149,25.83341815,677.00722913,677.03754247
2020-06-12 07:00:00,15.46757817,26.3271071,634.15716698,634.17070513
2020-06-12 08:00:00,15.90659967,12.75591404,477.19216107,477.19798998
2020-06-12 09:00:00,89.48693868,24.79287551,1431.79009212,1431.79101891
2020-06-12 10:00:00,11.32971273,25.48820457,555.11516831,555.15592391
2020-06-12 11:00:00,22.11270341,27.79170549,353.80295346,353.80325456
2020-06-12 12:00:00,13.8680498,26.32736056,679.48938009,679.53444027
2020-06-12 13:00:00,24.70506854,27.55380729,247.05068544,247.05068544
2020-06-12 14:00:00,18.27868356,27.95539377,804.23351189,804.26207683
2020-06-12 15:00:00,117.16521857,42.42091076,1919.94829099,1991.80871565
2020-06-12 16:00:00,10.15099264,31.08720418,426.29116932,426.34169087
2020-06-12 17:00:00,21.80064754,32.58305201,261.60766629,261.60777047
2020-06-12 18:00:00,20.25006203,32.31696038,971.9591944,972.00297723
2020-06-12 19:00:00,22.56515369,33.5594038,270.78174004,270.78184432
2020-06-12 20:00:00,5.47488512,30.81223474,218.96645263,218.99540488
2020-06-12 21:00:00,49.04109424,35.20686483,635.18679372,637.53422506
2020-06-12 22:00:00,5.24763423,19.2186385,188.89320212,188.91483214
2020-06-12 23:00:00,30.21208836,22.08450932,271.90879523,271.90879523
2020-06-13 00:00:00,6.13311929,19.84629099,239.16781969,239.19165227
2020-06-13 01:00:00,19.29176637,19.70939161,154.33413099,154.33413099
2020-06-13 02:00:00,2.17511594,16.79652908,78.28798227,78.30417375
2020-06-13 03:00:00,9.25140278,17.3360316,120.26808475,120.26823616
2020-06-13 04:00:00,2.87677168,10.74112838,106.42963283,106.44055218
2020-06-13 05:00:00,8.54415192,11.21205948,102.52971873,102.52982305
2020-06-13 06:00:00,1.2762149,7.07836327,45.93061842,45.9437364
2020-06-13 07:00:00,22.4881206,9.41479203,179.90496478,179.90496478
2020-06-13 08:00:00,10.47481691,8.15522782,398.02207905,398.04304258
2020-06-13 09:00:00,33.56980896,12.64018396,268.55847172,268.55847172
2020-06-13 10:00:00,4.12848298,11.90833828,140.35731839,140.36842131
2020-06-13 11:00:00,22.57736542,14.72270881,248.35096746,248.35101961
2020-06-13 12:00:00,10.80446557,15.04561076,421.34879998,421.37415736
2020-06-13 13:00:00,18.41139675,17.49349388,165.70257074,165.70257074
2020-06-13 14:00:00,18.76597296,16.96175851,656.78905029,656.80905354
2020-06-13 15:00:00,41.27311168,21.3615149,288.91178177,288.91178177
2020-06-13 16:00:00,12.74941529,18.38717295,471.70370933,471.72836584
2020-06-13 17:00:00,38.86756621,23.34989913,233.20539725,233.20539725
2020-06-13 18:00:00,6.20178874,21.01053103,248.0428278,248.07154943
2020-06-13 19:00:00,13.29012158,21.36562474,93.03085107,93.03085107
2020-06-13 20:00:00,15.27113194,20.91701549,565.00831852,565.03188162
2020-06-13 21:00:00,15.83938542,20.49893155,142.55446875,142.55446875
2020-06-13 22:00:00,1.84717638,14.86665508,57.25267286,57.26246791
2020-06-13 23:00:00,20.85893247,16.02515753,208.5893247,208.5893247
2020-06-14 00:00:00,1.61592937,10.70349513,61.38848273,61.40531598
2020-06-14 01:00:00,7.27734795,10.85714644,50.94143565,50.94143565
2020-06-14 02:00:00,1.66607117,9.19656781,56.63630796,56.64641965
2020-06-14 03:00:00,3.20305655,7.47255704,35.23358061,35.23362206
2020-06-14 04:00:00,2.02598919,5.49921473,74.94925118,74.96160006
2020-06-14 05:00:00,21.50361834,8.30727786,172.02894676,172.02894676
2020-06-14 06:00:00,4.99268598,6.04067122,149.77418594,149.78057938
2020-06-14 07:00:00,15.12179084,7.97008,105.85253588,105.85253588
2020-06-14 08:00:00,2.9488066,7.35171695,100.2479241,100.25942434
2020-06-14 09:00:00,23.13118334,10.41816155,231.31183344,231.31183344
2020-06-14 10:00:00,6.35481939,10.86841338,222.41041013,222.41867879
2020-06-14 11:00:00,55.62849772,18.5259146,333.77098633,333.77098633
2020-06-14 12:00:00,3.60816802,15.9694217,140.70606463,140.71855277
2020-06-14 13:00:00,36.72049476,20.50196581,1395.36221273,1395.37880101
2020-06-14 14:00:00,9.13596756,19.6468482,173.58205023,173.5833837
2020-06-14 15:00:00,32.83290164,23.91600463,426.82761127,426.82772134
2020-06-14 16:00:00,5.40474897,21.38365687,194.5574686,194.57096309
2020-06-14 17:00:00,38.49625816,25.97529098,230.97754893,230.97754893
2020-06-14 18:00:00,5.4926698,18.81302984,203.21459612,203.2287825
2020-06-14 19:00:00,14.36470432,20.34967789,129.28233887,129.28233887
2020-06-14 20:00:00,4.53097079,15.75117446,181.22360986,181.23883141
2020-06-14 21:00:00,22.9456216,17.72398218,160.61935121,160.61935121
2020-06-14 22:00:00,8.77474932,14.28710328,289.55630055,289.56672762
2020-06-14 23:00:00,63.32857134,22.56193505,443.29999935,443.29999935
2020-06-15 00:00:00,1.90751886,17.33497229,68.656332,68.67067908
2020-06-15 01:00:00,18.36817298,19.17432989,36.73634597,36.73634597
2020-06-15 02:00:00,6.3882487,18.03483623,255.51437906,255.52994809
2020-06-15 03:00:00,52.90931576,24.94602837,529.09315765,529.09315765
2020-06-15 04:00:00,6.58235598,22.60841899,309.35179585,309.37073126
2020-06-15 05:00:00,65.8734131,30.76537096,592.8607179,592.8607179
2020-06-15 06:00:00,29.43648023,25.92364366,1206.87752722,1206.89568954
2020-06-15 07:00:00,153.62870772,47.59809921,1843.54444349,1843.54449269
2020-06-15 08:00:00,84.34486142,57.02334042,843.44861422,843.44861422
2020-06-15 09:00:00,80.62755116,67.62895505,564.39285809,564.39285809
2020-06-15 10:00:00,22.32400153,63.25962445,1142.3615798,1160.84807961
2020-06-15 11:00:00,7.33807085,63.36758372,366.89648915,366.90354252
2020-06-15 12:00:00,23.78902586,57.3555284,618.5012321,618.51467236
2020-06-15 13:00:00,34.65060052,58.10040272,277.20480415,277.20480415
2020-06-15 14:00:00,70.83040847,46.27207426,991.62550574,991.62571858
2020-06-15 15:00:00,13.28078073,36.12006273,53.12312291,53.12312291
2020-06-15 16:00:00,112.96148512,40.73919615,2052.40393297,2146.26821725
2020-06-15 17:00:00,23.39649554,40.89240958,1177.62083051,1193.22127243
2020-06-15 18:00:00,86.50581291,52.20208702,951.56061003,951.56394203
2020-06-15 19:00:00,69.83337047,58.77985054,628.50033426,628.50033426
2020-06-15 20:00:00,8.77849729,55.08383579,351.09417299,351.13989146
2020-06-15 21:00:00,50.91208686,52.23836127,554.62937358,560.03295548
2020-06-15 22:00:00,48.49206338,57.26854451,290.95238028,290.95238028
2020-06-15 23:00:00,37.52336321,46.49166995,1650.94577931,1651.02798124
2020-06-16 00:00:00,9.2373257,44.4689314,994.70025688,997.63117564
2020-06-16 01:00:00,25.09926753,35.69656778,1129.44557103,1129.46703868
2020-06-16 02:00:00,11.23110288,27.32481526,471.63336821,471.70632078
2020-06-16 03:00:00,6.72261855,27.0311183,235.25338945,235.29164917
2020-06-16 04:00:00,22.92758514,23.03333234,664.89108552,664.89996907
2020-06-16 05:00:00,9.68799393,17.48989385,261.55818502,261.57583614
2020-06-16 06:00:00,8.17942986,13.29790337,343.48791058,343.53605412
2020-06-16 07:00:00,60.0612266,20.55846064,480.48981279,480.48981279
2020-06-16 08:00:00,40.37157541,22.74021891,847.78798976,847.80308353
2020-06-16 09:00:00,31.82341346,25.68197756,795.57140622,795.58533661
2020-06-16 10:00:00,35.5118648,29.79472703,284.09491838,284.09491838
2020-06-16 11:00:00,84.73914277,38.62494955,762.6522849,762.6522849
2020-06-16 12:00:00,37.34263127,42.57561202,3846.14719361,3846.29102057
2020-06-16 13:00:00,78.67841379,52.64689544,865.46245353,865.46255167
2020-06-16 14:00:00,52.31765069,51.54067031,674.1403049,680.12945893
2020-06-16 15:00:00,16.10446612,48.07394041,853.43683839,853.5367042
2020-06-16 16:00:00,17.38705201,46.01160306,849.66458333,851.96554862
2020-06-16 17:00:00,17.12386684,43.38474621,256.85745697,256.85800266
2020-06-16 18:00:00,9.35430962,32.61548433,402.13747403,402.23531378
2020-06-16 19:00:00,25.49583581,30.92308498,280.45405891,280.45419386
2020-06-16 20:00:00,6.09018455,20.55333795,194.80763268,194.88590568
2020-06-16 21:00:00,40.16766884,18.81762626,873.15197911,883.68871453
2020-06-16 22:00:00,1.49606895,16.73071237,46.3504887,46.37813757
2020-06-16 23:00:00,17.98392282,16.81597963,256.4809587,287.74276505
2020-06-17 00:00:00,6.24775907,15.26224995,249.84169569,249.9103628
2020-06-17 01:00:00,8.73907984,15.17435998,52.43447905,52.43447905
2020-06-17 02:00:00,9.10274962,12.83249053,72.82199699,72.82199699
2020-06-17 03:00:00,16.79460377,14.36169327,654.94837791,654.98954694
2020-06-17 04:00:00,3.86424695,9.17549015,154.53009182,154.56987813
2020-06-17 05:00:00,8.3316811,10.15200617,108.31154678,108.31185433
2020-06-17 06:00:00,15.30673818,9.76955122,566.33030481,566.34931259
2020-06-17 07:00:00,8.59944012,10.10550565,51.59664073,51.59664073
2020-06-17 08:00:00,64.51753218,18.07385599,698.57908872,709.69285399
2020-06-17 09:00:00,4.56652573,17.425824,219.13459458,219.19323495
2020-06-17 10:00:00,3.81029267,15.57092242,171.41004663,171.46317012
2020-06-17 11:00:00,70.21205596,25.04918085,702.12055964,702.12055964
2020-06-17 12:00:00,9.08099996,25.1562264,426.74282929,426.8069982
2020-06-17 13:00:00,193.81531583,50.65745178,1938.15315831,1938.15315831
2020-06-17 14:00:00,19.11545297,52.15973933,955.66266216,955.7726483
2020-06-17 15:00:00,42.09290923,48.95622176,463.0219075,463.02200158
2020-06-17 16:00:00,84.94052137,60.43822114,679.52417095,679.52417095
2020-06-17 17:00:00,11.65927467,61.55950428,581.71124888,582.96373356
2020-06-17 18:00:00,9.47350171,52.88256796,388.33974331,388.41357009
2020-06-17 19:00:00,93.91650891,65.00192638,845.24858019,845.24858019
2020-06-17 20:00:00,20.09388292,40.18457883,904.13136984,904.22473123
2020-06-17 21:00:00,55.38514354,45.36596319,387.69600476,387.69600476
2020-06-17 22:00:00,7.70928817,40.45401733,339.13431672,339.2086793
2020-06-17 23:00:00,87.18790204,40.77507171,784.69111837,784.69111837
2020-06-18 00:00:00,9.86371214,40.51856278,394.51007637,394.54848562
2020-06-18 01:00:00,24.77659887,42.70471951,198.21279095,198.21279095
2020-06-18 02:00:00,11.77995069,30.97092548,412.2578356,412.29827416
2020-06-18 03:00:00,19.75949366,30.92315559,177.83544297,177.83544297
2020-06-18 04:00:00,14.92491165,25.14312246,641.72983762,641.771201
2020-06-18 05:00:00,44.17059247,30.35188022,265.02355484,265.02355484
2020-06-18 06:00:00,4.82497657,18.58574801,197.78394192,197.82403926
2020-06-18 07:00:00,150.96524097,38.74310927,1660.61755642,1660.61765068
2020-06-18 08:00:00,78.30333812,46.3897863,2975.48830074,2975.5268485
2020-06-18 09:00:00,95.90618139,58.40781926,1150.87398822,1150.87417674
2020-06-18 10:00:00,7.85980649,56.70786395,259.33037447,259.37361406
2020-06-18 11:00:00,17.2569175,57.04100764,862.79332627,862.84587519
2020-06-18 12:00:00,14.8977695,52.85917579,506.50132679,506.52416317
